experiment,env,seed,horizon,model,one_step_rmse,rollout_rmse,max_energy_drift,final_energy_drift,divergence_rate
nonlinear_dynamics,nonlinear_chain_stabilization,2,250,DirectGraphNext,0.055789568350635664,1.5300056165021676,1.3202219612807278,1.218883594336613,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,500,DirectGraphNext,0.055789568350635664,1.7997842592252287,7.627502098283803,7.128040355729503,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,1,GraphEuler,0.055789568305177575,0.02598619228724074,0.009835184587518234,0.009835184587518234,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,10,GraphEuler,0.055789568305177575,0.2148530411402466,0.23450432573536062,0.23021556257614986,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,25,GraphEuler,0.055789568305177575,0.2870365693295747,0.2874400513122914,0.0888693037199129,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,50,GraphEuler,0.055789568305177575,0.5635920545742471,0.3654686590021005,0.16218252393982138,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,100,GraphEuler,0.055789568305177575,0.9807959343621073,0.47632892781246045,0.35268683692979047,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,250,GraphEuler,0.055789568305177575,1.5300057836085117,1.3202221135450023,1.2188838832825997,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,500,GraphEuler,0.055789568305177575,1.7997841256211407,7.627479500948927,7.128019088182707,0.0
nonlinear_dynamics,nonlinear_chain_target,2,1,SG-PolyHam+Symp,2.1802950328337238e-10,1.2937413989476924e-10,5.7480612382493705e-05,5.7480612382493705e-05,0.0
nonlinear_dynamics,nonlinear_chain_target,2,10,SG-PolyHam+Symp,2.1802950328337238e-10,1.1322334379920006e-09,0.001306028892819498,0.001295177949875186,0.0
nonlinear_dynamics,nonlinear_chain_target,2,25,SG-PolyHam+Symp,2.1802950328337238e-10,2.098233023546152e-09,0.0014394214517945605,0.0011124171991597242,0.0
nonlinear_dynamics,nonlinear_chain_target,2,50,SG-PolyHam+Symp,2.1802950328337238e-10,3.1514731585594754e-09,0.001437546986465679,0.0011477584931182776,0.0
nonlinear_dynamics,nonlinear_chain_target,2,100,SG-PolyHam+Symp,2.1802950328337238e-10,6.281551234635633e-09,0.00154378217939344,0.0007734021590341894,0.0
nonlinear_dynamics,nonlinear_chain_target,2,250,SG-PolyHam+Symp,2.1802950328337238e-10,1.5366484838966195e-08,0.0015505842283791635,0.0010571015349926463,0.0
nonlinear_dynamics,nonlinear_chain_target,2,500,SG-PolyHam+Symp,2.1802950328337238e-10,2.944498113137114e-08,0.0014729991641216605,0.0008683250882999795,0.0
nonlinear_dynamics,nonlinear_chain_target,2,1,DirectGraphNext,0.01931128552985272,0.008975817232592102,0.0038923866412336745,0.0038923866412336745,0.0
nonlinear_dynamics,nonlinear_chain_target,2,10,DirectGraphNext,0.01931128552985272,0.08147970742603393,0.14675827719909904,0.14551052363130917,0.0
nonlinear_dynamics,nonlinear_chain_target,2,25,DirectGraphNext,0.01931128552985272,0.1029116003272801,0.24485630829039406,0.1261923652620859,0.0
nonlinear_dynamics,nonlinear_chain_target,2,50,DirectGraphNext,0.01931128552985272,0.2085832111533685,0.29867635552511085,0.22639819656003154,0.0
nonlinear_dynamics,nonlinear_chain_target,2,100,DirectGraphNext,0.01931128552985272,0.3952072918895027,0.4007244245118479,0.3725913308399198,0.0
nonlinear_dynamics,nonlinear_chain_target,2,250,DirectGraphNext,0.01931128552985272,0.7690351960104929,0.9701894384207398,0.8855105347965527,0.0
nonlinear_dynamics,nonlinear_chain_target,2,500,DirectGraphNext,0.01931128552985272,1.031262579484059,4.479888123092867,4.127868953428481,0.0
nonlinear_dynamics,nonlinear_chain_target,2,1,GraphEuler,0.019311285398264346,0.0089758167577579,0.003892387697243864,0.003892387697243864,0.0
nonlinear_dynamics,nonlinear_chain_target,2,10,GraphEuler,0.019311285398264346,0.08147970063201253,0.14675841998994374,0.1455106643628,0.0
nonlinear_dynamics,nonlinear_chain_target,2,25,GraphEuler,0.019311285398264346,0.1029116515229818,0.24485679249321649,0.1261932330024791,0.0
nonlinear_dynamics,nonlinear_chain_target,2,50,GraphEuler,0.019311285398264346,0.20858323357383227,0.29867682174369087,0.22639960931543204,0.0
nonlinear_dynamics,nonlinear_chain_target,2,100,GraphEuler,0.019311285398264346,0.39520731634964235,0.4007258097843504,0.37259348146456395,0.0
nonlinear_dynamics,nonlinear_chain_target,2,250,GraphEuler,0.019311285398264346,0.7690354433024318,0.9701909228735812,0.885513130175925,0.0
nonlinear_dynamics,nonlinear_chain_target,2,500,GraphEuler,0.019311285398264346,1.0312622662340905,4.479833833146706,4.1278254518124635,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,1,SG-PolyHam+Symp,1.8415255512871467e-10,1.1325246674937561e-10,0.00013736091305356683,0.00013736091305356683,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,10,SG-PolyHam+Symp,1.8415255512871467e-10,7.684018518639069e-10,0.0019977131143523764,0.0018362906589241077,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,25,SG-PolyHam+Symp,1.8415255512871467e-10,1.6492084373775366e-09,0.0019142900214620224,0.0007077280629097971,0.0
