experiment,env,seed,budget,model,one_step_rmse,return_mean,return_se,terminal_error_mean,terminal_error_se,exploitation_gap_mean,imagined_energy_drift_mean,divergence_rate
nonlinear_matched_planner,nonlinear_chain_target,0,32,SG-PolyHam+Symp,3.5376557732483378e-09,-10.832426778212684,1.3441907684248442,0.06896241822936193,0.021907525381389816,-2.7939164537471584e-08,0.5378636112902373,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,32,DirectGraphNext,0.021029907220641384,-10.759716495814153,1.3599857923810361,0.06885665585242791,0.02267688644827904,-0.03242551960564385,0.5517546494130703,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,32,GraphEuler,0.021029905768942484,-10.759716495814153,1.3599857923810361,0.06885665585242791,0.02267688644827904,-0.03243001741814733,0.5517665662015313,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,64,SG-PolyHam+Symp,1.8291316862991962e-09,-8.388115951557788,1.0954571073315882,0.02185658264289725,0.015797892883810182,-1.2050691185668446e-08,0.4224254022778129,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,64,DirectGraphNext,0.02093499780633723,-8.391391659431116,1.0750548947901022,0.022519022667825035,0.016981896587564268,0.017831720551105084,0.6572040262019507,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,64,GraphEuler,0.02093499753409014,-8.391391659431116,1.0750548947901022,0.022519022667825035,0.016981896587564268,0.0178302480484586,0.6572113226815633,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,128,SG-PolyHam+Symp,9.164504306253898e-10,-9.758816606584135,2.8518480316079886,0.011243178309954806,0.006712935755196016,-8.378879812198647e-09,0.28379251209816486,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,128,DirectGraphNext,0.020951520863258487,-9.834188838300959,2.8864151328363263,0.013231544738039511,0.00764467143009392,-0.01469682634519683,0.5718212201856052,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,128,GraphEuler,0.020951521070022558,-9.834188838300959,2.8864151328363263,0.013231544738039511,0.00764467143009392,-0.014697802513211696,0.5718250072849136,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,256,SG-PolyHam+Symp,4.4709609124798056e-10,-13.208072580781879,2.9948739346634183,0.043343425878463605,0.037691703320358975,-5.126361261413119e-09,0.9133297471790671,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,256,DirectGraphNext,0.020892445350568497,-13.22765978939926,2.971160209003351,0.04455182159258003,0.03786442738690486,0.08388185122724996,1.5895572535974887,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,256,GraphEuler,0.020892445593474234,-13.22765978939926,2.971160209003351,0.04455182159258003,0.03786442738690486,0.0838815052615866,1.5895580717407019,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,512,SG-PolyHam+Symp,2.2440094892682817e-10,-14.406489163047425,5.103319628843096,0.10365311324448591,0.09575340157386501,-1.9972193528635294e-09,0.45384670840103447,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,512,DirectGraphNext,0.020890243902995282,-14.556376524149385,5.129898421869381,0.10278060882125621,0.09480030786722034,-0.023755568289691758,0.9124803767495376,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,512,GraphEuler,0.020890243946163,-14.556376524149385,5.129898421869381,0.10278060882125621,0.09480030786722034,-0.023755981858385455,0.9124802953473025,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,16,SG-PolyHam+Symp,6.854512346534097e-09,-59.83364588414466,20.55367588586874,0.5621659048082742,0.30020411998221164,7.524176185806179e-08,2.4045950839107264,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,16,DirectGraphNext,0.07459332843644345,-62.304318380508704,20.621236563460734,0.6851656107296694,0.33425553684224285,1.3065369729544505,2.6278501461412436,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,16,GraphEuler,0.07459333751697525,-62.304318380508704,20.621236563460734,0.6851656107296694,0.33425553684224285,1.306515775254754,2.627829883918379,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,32,SG-PolyHam+Symp,3.650168786641456e-09,-44.80094110930779,10.045804122363297,0.37406841500593235,0.16734550666228745,3.102613381026723e-08,2.0865082805666155,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,32,DirectGraphNext,0.07309019680022813,-46.43616122717656,9.97910867040294,0.44904466198474574,0.1694664185978672,0.07786817419918786,1.7172852220271786,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,32,GraphEuler,0.07309020102875802,-46.43616122717656,9.97910867040294,0.44904466198474574,0.1694664185978672,0.07785790120460323,1.7172766337240606,0.0
